tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,retweet_count,favorite_count,display_text_range,year,month,day,net_rate,jpg_url
707741517457260545,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,10.0,NaN,NaN,696.0,2718.0,"[0, 140]",2016,3,10,1.0,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg
707738799544082433,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,12.0,10.0,NaN,NaN,2785.0,4495.0,"[0, 110]",2016,3,10,1.2,
707693576495472641,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7.0,10.0,Jiminus,NaN,1133.0,3765.0,"[0, 109]",2016,3,9,0.7,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg
707629649552134146,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,10.0,10.0,NaN,NaN,997.0,2834.0,"[0, 130]",2016,3,9,1.0,
707610948723478529,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,10.0,Harper,NaN,7236.0,18557.0,"[0, 121]",2016,3,9,1.2,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg
707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10.0,Keurig,NaN,789.0,2499.0,"[0, 140]",2016,3,9,0.4,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg
707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,10.0,Sadie,NaN,1079.0,3593.0,"[0, 140]",2016,3,10,1.1,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg
707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,10.0,NaN,NaN,1214.0,3603.0,"[0, 140]",2016,3,9,0.9,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg
707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10.0,Cassie,NaN,903.0,3022.0,"[0, 139]",2016,3,8,1.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg
707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10.0,Cupcake,NaN,759.0,2796.0,"[0, 128]",2016,3,8,1.1,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg
707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10.0,Kathmandu,NaN,900.0,2404.0,"[0, 117]",2016,3,8,1.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg
707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10.0,Tucker,NaN,1540.0,4433.0,"[0, 120]",2016,3,8,1.2,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg
707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10.0,Clarkus,NaN,1490.0,3835.0,"[0, 139]",2016,3,9,1.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg
707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10.0,Ellie,NaN,664.0,2502.0,"[0, 133]",2016,3,8,1.1,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg
707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10.0,Rufus,NaN,1097.0,2941.0,"[0, 140]",2016,3,10,1.1,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg
707995814724026368,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12.0,10.0,Farfle,NaN,1273.0,3385.0,"[0, 140]",2016,3,10,1.2,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg
708834316713893888,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10.0,10.0,Malikai,NaN,571.0,1860.0,"[0, 138]",2016,3,13,1.0,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg
708810915978854401,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,10.0,Mister,NaN,7848.0,18036.0,"[0, 111]",2016,3,13,1.0,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg
708738143638450176,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,10.0,Coco,NaN,917.0,2997.0,"[0, 107]",2016,3,12,1.1,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg
708711088997666817,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11.0,10.0,Smokey,NaN,834.0,2790.0,"[0, 75]",2016,3,12,1.1,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg
708479650088034305,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,10.0,Bear,NaN,765.0,2768.0,"[0, 118]",2016,3,12,1.3,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg
708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,10.0,Bobble,NaN,926.0,3357.0,"[0, 132]",2016,3,12,1.1,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg
707983188426153984,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),12.0,10.0,NaN,NaN,2.0,52.0,"[0, 139]",2016,3,10,1.2,
708400866336894977,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,12.0,10.0,NaN,NaN,11330.0,17516.0,"[0, 78]",2016,3,11,1.2,
708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11.0,10.0,River,NaN,831.0,2568.0,"[0, 107]",2016,3,11,1.1,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg
708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,10.0,Jebberson,NaN,1727.0,4672.0,"[0, 118]",2016,3,11,1.0,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg
708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11.0,10.0,NaN,NaN,943.0,3707.0,"[0, 140]",2016,3,11,1.1,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg
708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,10.0,Cooper,NaN,1102.0,2937.0,"[0, 99]",2016,3,11,0.9,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg
708109389455101952,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,10.0,Remington,NaN,610.0,2124.0,"[0, 133]",2016,3,11,1.0,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg
708026248782585858,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13.0,10.0,NaN,NaN,2166.0,4799.0,"[0, 129]",2016,3,10,1.3,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg
708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10.0,10.0,Oliver,NaN,1520.0,3929.0,"[0, 137]",2016,3,11,1.0,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg
706904523814649856,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,13.0,10.0,NaN,NaN,8830.0,15961.0,"[0, 120]",2016,3,7,1.3,
706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,10.0,Katie,NaN,1103.0,3627.0,"[0, 135]",2016,3,7,1.2,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg
705239209544720384,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11.0,10.0,Jimothy,NaN,854.0,3290.0,"[0, 116]",2016,3,3,1.1,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg
705223444686888960,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9.0,10.0,Bode,NaN,900.0,2829.0,"[0, 64]",2016,3,3,0.9,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg
705102439679201280,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10.0,10.0,Terrenth,NaN,585.0,2342.0,"[0, 94]",2016,3,2,1.0,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg
705066031337840642,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12.0,10.0,Reese,NaN,683.0,2378.0,"[0, 135]",2016,3,2,1.2,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg
704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12.0,10.0,NaN,NaN,1245.0,4585.0,"[0, 53]",2016,3,2,1.2,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg
705442520700944385,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12.0,10.0,Cooper,NaN,1859.0,4877.0,"[0, 90]",2016,3,3,1.2,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg
704819833553219584,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7.0,10.0,Chesterson,NaN,1136.0,2906.0,"[0, 137]",2016,3,2,0.7,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg
704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12.0,10.0,NaN,NaN,1124.0,3212.0,"[0, 92]",2016,3,1,1.2,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg
704491224099647488,"13/10 hero af
@ABC",13.0,10.0,NaN,NaN,97.0,840.0,"[0, 18]",2016,3,1,1.3,
704480331685040129,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11.0,10.0,Lucia,NaN,1197.0,3723.0,"[0, 139]",2016,3,1,1.1,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg
704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12.0,10.0,Bisquick,NaN,3999.0,8804.0,"[0, 121]",2016,2,29,1.2,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg
704847917308362754,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12.0,10.0,NaN,NaN,1727.0,5594.0,"[0, 80]",2016,3,2,1.2,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg
706901761596989440,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3.0,10.0,Elliot,NaN,680.0,2264.0,"[0, 134]",2016,3,7,0.3,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg
705475953783398401,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12.0,10.0,Zara,NaN,1045.0,3231.0,"[0, 103]",2016,3,3,1.2,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg
706644897839910912,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10.0,Shadow,NaN,1224.0,2814.0,"[0, 140]",2016,3,7,0.9,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg
706593038911545345,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10.0,10.0,NaN,NaN,718.0,2363.0,"[0, 102]",2016,3,6,1.0,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg
706538006853918722,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11.0,10.0,Oliver,NaN,1580.0,3778.0,"[0, 140]",2016,3,6,1.1,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg
706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12.0,10.0,NaN,NaN,1150.0,3404.0,"[0, 126]",2016,3,6,1.2,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg
706346369204748288,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12.0,10.0,Koda,NaN,1035.0,3768.0,"[0, 90]",2016,3,6,1.2,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg
705591895322394625,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11.0,10.0,NaN,NaN,1308.0,3475.0,"[0, 109]",2016,3,4,1.1,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg
706291001778950144,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11.0,10.0,NaN,NaN,522.0,1861.0,"[0, 130]",2016,3,6,1.1,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg
706169069255446529,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",12.0,10.0,NaN,NaN,2511.0,4291.0,"[0, 71]",2016,3,5,1.2,
706166467411222528,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7.0,10.0,Dexter,NaN,1819.0,5636.0,"[0, 133]",2016,3,5,0.7,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg
706153300320784384,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,13.0,10.0,Layla,NaN,437.0,1632.0,"[0, 120]",2016,3,5,1.3,
705970349788291072,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12.0,10.0,Lucy,NaN,1008.0,3440.0,"[0, 139]",2016,3,5,1.2,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg
705898680587526145,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10.0,10.0,Max,NaN,643.0,2597.0,"[0, 140]",2016,3,4,1.0,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg
706265994973601792,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11.0,10.0,Kara,NaN,1030.0,2979.0,"[0, 139]",2016,3,5,1.1,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg
684200372118904832,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,6.0,10.0,NaN,NaN,1177.0,2394.0,"[0, 140]",2016,1,5,0.6,https://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg
708853462201716736,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,8.0,10.0,Lucy,NaN,745.0,1941.0,"[0, 126]",2016,3,13,0.8,
709158332880297985,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,10.0,Rodney,NaN,470.0,2236.0,"[0, 138]",2016,3,13,1.0,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg
713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10.0,Kanu,NaN,869.0,3564.0,"[0, 133]",2016,3,27,1.2,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg
713909862279876608,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,12.0,10.0,Doug,NaN,616.0,2078.0,"[0, 93]",2016,3,27,1.2,
713900603437621249,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,99.0,90.0,NaN,NaN,829.0,3062.0,"[0, 93]",2016,3,27,1.1,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg
713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10.0,Piper,NaN,1541.0,5308.0,"[0, 127]",2016,3,26,1.2,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg
713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,10.0,NaN,NaN,1440.0,4802.0,"[0, 134]",2016,3,25,1.1,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg
713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,10.0,Lance,NaN,3183.0,7854.0,"[0, 104]",2016,3,25,1.0,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg
714141408463036416,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,10.0,NaN,NaN,1569.0,4673.0,"[0, 137]",2016,3,27,1.0,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg
713175907180089344,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,10.0,Opie,NaN,1630.0,4851.0,"[0, 121]",2016,3,25,1.0,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg
712717840512598017,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10.0,10.0,NaN,NaN,5616.0,13474.0,"[0, 104]",2016,3,23,1.0,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg
712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,10.0,Sunny,NaN,1367.0,4531.0,"[0, 107]",2016,3,23,1.0,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg
712438159032893441,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11.0,10.0,Kane,NaN,1756.0,5799.0,"[0, 138]",2016,3,23,1.1,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg
712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,10.0,NaN,NaN,1172.0,4144.0,"[0, 94]",2016,3,22,1.0,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg
712092745624633345,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7.0,10.0,Steven,NaN,1016.0,3211.0,"[0, 138]",2016,3,22,0.7,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg
712809025985978368,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,10.0,Stubert,NaN,7602.0,20378.0,"[0, 63]",2016,3,24,1.0,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg
712085617388212225,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,10.0,Olive,NaN,556.0,3531.0,"[0, 104]",2016,3,22,1.1,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg
714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,10.0,NaN,NaN,990.0,2480.0,"[0, 69]",2016,3,27,1.3,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg
714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,10.0,Travis,NaN,808.0,3281.0,"[0, 143]",2016,3,28,1.0,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg
715704790270025728,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,11.0,10.0,Bentley,NaN,634.0,3055.0,"[0, 102]",2016,4,1,1.1,
715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,10.0,Toby,NaN,1454.0,4257.0,"[0, 139]",2016,4,1,1.0,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg
715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,10.0,Zeus,NaN,1813.0,4719.0,"[0, 68]",2016,3,31,1.2,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg
715360349751484417,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11.0,10.0,Bertson,NaN,1772.0,5955.0,"[0, 87]",2016,3,31,1.1,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg
715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,10.0,Oscar,NaN,768.0,3294.0,"[0, 138]",2016,3,31,1.0,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg
715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,10.0,Nico,NaN,736.0,2630.0,"[0, 126]",2016,3,30,1.0,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg
714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,10.0,Thumas,NaN,940.0,3570.0,"[0, 79]",2016,3,28,0.8,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg
715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,10.0,Michelangelope,NaN,2110.0,5578.0,"[0, 119]",2016,3,30,1.2,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg
714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,10.0,Calbert,NaN,1166.0,4094.0,"[0, 114]",2016,3,30,0.9,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg
714962719905021952,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,12.0,10.0,NaN,NaN,4816.0,8028.0,"[0, 87]",2016,3,29,1.2,
714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,10.0,Curtis,NaN,1595.0,4503.0,"[0, 140]",2016,3,29,1.0,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg
714631576617938945,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4.0,10.0,Benedict,NaN,1122.0,3571.0,"[0, 137]",2016,3,29,0.4,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg
714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,10.0,NaN,NaN,1038.0,3938.0,"[0, 91]",2016,3,29,1.2,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg
714485234495041536,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,10.0,10.0,Blitz,NaN,1313.0,2962.0,"[0, 75]",2016,3,28,1.0,
715009755312439296,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,10.0,Siba,NaN,1392.0,4550.0,"[0, 113]",2016,3,30,1.2,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg
709042156699303936,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,10.0,Klevin,NaN,1864.0,5197.0,"[0, 140]",2016,3,13,0.9,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg
712065007010385924,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6.0,10.0,Chester,NaN,700.0,2451.0,"[0, 138]",2016,3,21,0.6,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg
710140971284037632,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8.0,10.0,Tater,NaN,1008.0,3017.0,"[0, 120]",2016,3,16,0.8,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg
709918798883774466,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12.0,10.0,Watson,NaN,1215.0,3250.0,"[0, 140]",2016,3,16,1.2,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg
709901256215666688,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12.0,10.0,NaN,NaN,112.0,732.0,"[0, 140]",2016,3,16,1.2,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg
709852847387627521,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12.0,10.0,NaN,NaN,1336.0,3824.0,"[0, 77]",2016,3,15,1.2,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg
